entrez_id	gene_name
1825	DSC3
57471	ERMN
3090	HIC1
9604	RNF14
57447	NDRG2
84978	FRMD5
3094	HINT1
5797	PTPRM
8629	JRK
284252	KCTD1
84162	BLTP1
3965	LGALS9
140825	NEURL2
5754	PTK7
6299	SALL1
64321	SOX17
6656	SOX1
6997	CRIPTO
11167	FSTL1
462	SERPINC1
4209	MEF2D
11221	DUSP10
80824	DUSP16
1843	DUSP1
4208	MEF2C
100271849	MEF2B
9362	CPNE6
1852	DUSP9
8912	CACNA1H
6334	SCN8A
55576	STAB2
6548	SLC9A1
1649	DDIT3
1978	EIF4EBP1
2004	ELK3
55250	ELP2
26610	ELP4
5165	PDK3
1045	CDX2
2038	EPB42
90324	CCDC97
1846	DUSP4
55249	YY1AP1
50804	MYEF2
2872	MKNK2
1848	DUSP6
2115	ETV1
56940	DUSP22
1844	DUSP2
55362	TMEM63B
389692	MAFA
7365	UGT2B10
10603	SH2B2
6586	SLIT3
6092	ROBO2
79155	TNIP2
79874	RABEP2
10318	TNIP1
696	BTN1A1
7110	TMF1
91442	FAAP24
23657	SLC7A11
23293	SMG6
10449	ACAA2
79689	STEAP4
3658	IREB2
7011	TEP1
84419	C15orf48
80739	MPIG6B
8832	CD84
10572	SIVA1
185	AGTR1
29984	RHOD
10253	SPRY2
858	CAV2
85417	CCNB3
29950	SERTAD1
9337	CNOT8
54106	TLR9
22806	IKZF3
5900	RALGDS
200734	SPRED2
10125	RASGRP1
171023	ASXL1
10522	DEAF1
27246	RNF115
55421	NCBP3
28955	DEXI
26582	DUX3
9166	EBAG9
64097	EPB41L4A
2257	FGF12
79571	GCC1
9324	HMGN3
55693	KDM4D
51274	KLF3
5303	PIN4
10244	RABEPK
116832	RPL39L
169693	TMEM252
54765	TRIM44
353513	VCY1B
9084	VCY
8187	ZNF239
22882	ZHX2
54922	RASIP1
5920	PLAAT4
115727	RASGRP4
266747	RGL4
10254	STAM2
3768	KCNJ12
136	ADORA2B
219699	UNC5B
22854	NTNG1
84628	NTNG2
6478	SIAH2
317649	EIF4E3
919	CD247
917	CD3G
2214	FCGR3A
2209	FCGR1A
23210	JMJD6
2904	GRIN2B
3122	HLA-DRA
926	CD8B
940	CD28
7804	LRP8
1139	CHRNA7
5649	RELN
915	CD3D
925	CD8A
3824	KLRD1
7305	TYROBP
2826	CCR10
10666	CD226
51744	CD244
962	CD48
942	CD86
914	CD2
2208	FCER2
8935	SKAP2
2213	FCGR2B
1493	CTLA4
3737	KCNA2
7436	VLDLR
2205	FCER1A
2207	FCER1G
2206	MS4A2
9855	FARP2
931	MS4A1
11099	PTPN21
54209	TREM2
3760	KCNJ3
3362	HTR6
2977	GUCY1A2
2982	GUCY1A1
2983	GUCY1B1
2984	GUCY2C
3000	GUCY2D
4882	NPR2
56848	SPHK2
3708	ITPR1
3739	KCNA4
3741	KCNA5
50852	TRAT1
7225	TRPC6
4342	MOS
119	ADD2
5583	PRKCH
5081	PAX7
8631	SKAP1
10293	TRAIP
94137	RP1L1
131566	DCBLD2
79020	C7orf25
778	CACNA1F
2135	EXTL2
2137	EXTL3
27240	SIT1
23360	FNBP4
6504	SLAMF1
81491	GPR63
5791	PTPRE
7287	TULP1
58480	RHOU
5020	OXT
63971	KIF13A
2690	GHR
1815	DRD4
8928	FOXH1
2334	AFF2
9649	RALGPS1
78999	LRFN4
25924	MYRIP
2322	FLT3
23328	SASH1
23266	ADGRL2
3400	ID4
9749	PHACTR2
8288	EPX
9963	SLC23A1
7177	TPSAB1
6401	SELE
8835	SOCS2
5724	PTAFR
3002	GZMB
7145	TNS1
2203	FBP1
8789	FBP2
660	BMX
4118	MAL
7783	ZP2
155	ADRB3
2697	GJA1
9325	TRIP4
9047	SH2D2A
10256	CNKSR1
7098	TLR3
3570	IL6R
5467	PPARD
5915	RARB
84893	FBH1
1909	EDNRA
54583	EGLN1
2057	EPOR
2104	ESRRG
2705	GJB1
5029	P2RY2
5734	PTGER4
3174	HNF4G
3745	KCNB1
56479	KCNQ5
10062	NR1H3
9971	NR1H4
9970	NR1I3
6096	RORB
7068	THRB
133522	PPARGC1B
5698	PSMB9
8792	TNFRSF11A
7490	WT1
401509	ZNF658B
84632	AFAP1L2
23022	PALLD
634	CEACAM1
2813	GP2
80725	SRCIN1
7031	TFF1
4921	DDR2
945	CD33
1084	CEACAM3
54843	SYTL2
2769	GNA15
89797	NAV2
642	BLMH
55840	EAF2
6874	TAF4
6879	TAF7
6877	TAF5
2737	GLI3
6875	TAF4B
79923	NANOG
85403	EAF1
54550	NECAB2
4302	MLLT6
9913	SUPT7L
6258	RXRG
51763	INPP5K
2103	ESRRB
2624	GATA2
2551	GABPA
2626	GATA4
2627	GATA6
9572	NR1D1
9975	NR1D2
126382	NR2C2AP
7101	NR2E1
10002	NR2E3
2649	NR6A1
6097	RORC
5449	POU1F1
2709	GJB5
1999	ELF3
22887	FOXJ3
6924	ELOA
5947	RBP1
84528	RHOXF2
56751	BARHL1
63923	TNN
2199	FBLN2
5118	PCOLCE
9507	ADAMTS4
7130	TNFAIP6
4146	MATN1
4148	MATN3
1463	NCAN
6614	SIGLEC1
7423	VEGFB
6517	SLC2A4
25900	IFFO1
10239	AP3S2
23163	GGA3
9727	RAB11FIP3
1131	CHRM3
8394	PIP5K1A
94039	ZNF101
6001	RGS10
26088	GGA1
23062	GGA2
84440	RAB11FIP4
8905	AP1S2
130340	AP1S3
972	CD74
1522	CTSZ
3113	HLA-DPA1
3115	HLA-DPB1
3117	HLA-DQA1
3118	HLA-DQA2
3119	HLA-DQB1
3120	HLA-DQB2
3125	HLA-DRB3
3126	HLA-DRB4
3127	HLA-DRB5
8322	FZD4
7474	WNT5A
2178	FANCE
9829	DNAJC6
9892	SNAP91
48	ACO1
978	CDA
256643	BCLAF3
64423	INF2
22905	EPN2
2650	GCNT1
114902	C1QTNF5
10324	KLHL41
10609	P3H4
153443	SRFBP1
28988	DBNL
388536	ZNF790
51119	SBDS
141	ADPRH
23746	AIPL1
3713	IVL
126364	LRRC25
6819	SULT1C2
121536	AEBP2
1789	DNMT3B
23466	CBX6
1911	PHC1
22955	SCMH1
29947	DNMT3L
22823	MTF2
23774	BRD1
9013	TAF1C
79840	NHEJ1
83983	TSSK6
79796	ALG9
55655	NLRP2
2138	EYA1
2140	EYA3
64431	ACTR6
125476	INO80C
8996	NOL3
9947	MAGEC1
51095	TRNT1
8369	H4C7
22850	ADNP2
342184	FMN1
57486	NLN
142678	MIB2
27245	AHDC1
9202	ZMYM4
375748	ERCC6L2
7021	TFAP2B
26038	CHD5
284349	ZNF283
8915	BCL10
5890	RAD51B
4113	MAGEB2
90865	IL33
27000	DNAJC2
30012	TLX3
7994	KAT6A
11143	KAT7
9015	TAF1A
9014	TAF1B
30827	CXXC1
80764	THAP7
7291	TWIST1
676	BRDT
253175	CDY1B
9085	CDY1
286204	CRB2
30848	CTAG2
474381	H2AB2
83740	H2AB3
1401	CRP
83444	INO80B
57693	ZNF317
6311	ATXN2
105	ADARB2
1106	CHD2
54954	FAM120C
54665	RSBN1
7727	ZNF174
149076	ZNF362
9753	ZSCAN12
9931	HELZ
155435	RBM33
3169	FOXA1
5253	PHF2
51616	TAF9B
23522	KAT6B
9767	JADE3
51147	ING4
51533	PHF7
51780	KDM3B
27030	MLH3
834	CASP1
3566	IL4R
2273	FHL1
4240	MFGE8
201294	UNC13D
6615	SNAI1
242	ALOX12B
239	ALOX12
23288	IQCE
3834	KIF25
4285	MIPEP
9369	NRXN3
23037	PDZD2
221935	SDK1
26054	SENP6
665	BNIP3L
9816	URB2
57092	PCNP
29919	RMC1
22879	MON1B
54901	CDKAL1
90861	JPT2
199953	TMEM201
55609	ZNF280C
51562	MBIP
55860	ACTR10
85363	TRIM5
11342	RNF13
8567	MADD
2153	F5
3557	IL1RN
3141	HLCS
11332	ACOT7
6623	SNCG
220	ALDH1A3
218	ALDH3A1
221	ALDH3B1
3200	HOXA3
9022	CLIC3
4103	MAGEA4
23498	HAAO
27232	GNMT
9168	TMSB10
51411	BIN2
3176	HNMT
1427	CRYGS
1539	CYLC2
57834	CYP4F11
10591	DNPH1
4501	MT1X
4598	MVK
10634	GAS2L1
9293	GPR52
7580	ZNF32
166793	ZBTB49
5064	PALM
79413	ZBED2
25830	SULT4A1
27284	SULT1B1
94056	SYAP1
997	CDC34
1731	SEPTIN1
23645	PPP1R15A
63891	RNF123
9371	KIF3B
6847	SYCP1
6993	DYNLT1
8388	OR1E2
23383	MAU2
22921	MSRB2
2794	GNL1
2128	EVX1
8677	STX10
6939	TCF15
7634	ZNF80
64858	DCLRE1B
79697	RIOX1
4291	MLF1
6786	STIM1
57620	STIM2
23552	CDK20
4601	MXI1
4084	MXD1
202559	KHDRBS2
10608	MXD4
2530	FUT8
8837	CFLAR
338785	KRT79
4593	MUSK
10327	AKR1A1
80351	TNKS2
9519	TBPL1
2958	GTF2A2
26272	FBXO4
90678	LRSAM1
7224	TRPC5
9275	BCL7B
203	AK1
11244	ZHX1
79159	NOL12
256281	NUDT14
5184	PEPD
8435	SOAT2
64897	C12orf43
1428	CRYM
6646	SOAT1
11054	OGFR
5940	RBMY1A1
2053	EPHX2
10473	HMGN4
4951	OCM2
126306	JSRP1
6899	TBX1
54913	RPP25
6902	TBCA
100	ADA
22977	AKR7A3
2169	FABP2
116224	PABIR1
3029	HAGH
3620	IDO1
55915	LANCL2
5877	RABIF
7705	ZNF146
9686	VGLL4
51540	SCLY
4504	MT3
90507	SCRN2
84330	ZNF414
4798	NFRKB
387032	ZKSCAN4
11129	CLASRP
91107	TRIM47
8446	DUSP11
3150	HMGN1
3151	HMGN2
9665	MARF1
3712	IVD
26716	OR2H1
84817	TXNDC17
29085	PHPT1
161253	REM2
538	ATP7A
8644	AKR1C3
84280	BTBD10
1196	CLK2
55790	CSGALNACT1
2125	EVPL
7884	SLBP
65110	UPF3A
10587	TXNRD2
114990	VASN
22944	KIN
51634	RBMX2
7940	LST1
7336	UBE2V2
84296	GINS4
9491	PSMF1
80709	AKNA
25998	IBTK
5635	PRPSAP1
153222	CREBRF
958	CD40
8812	CCNK
80095	ZNF606
3899	AFF3
83900	KRTAP9-3
5723	PSPH
8910	SGCE
64207	IRF2BPL
55802	DCP1A
167227	DCP2
2734	GLG1
29883	CNOT7
5889	RAD51C
149041	RC3H1
54542	RC3H2
3614	IMPDH1
5406	PNLIP
80339	PNPLA3
1056	CEL
8536	CAMK1
118924	FRA10AC1
51018	RRP15
55863	TMEM126B
10568	SLC34A2
28985	MCTS1
23070	CMTR1
2553	GABPB1
23658	LSM5
113510	HELQ
54856	GON4L
151987	PPP4R2
9989	PPP4R1
84665	MYPN
84342	COG8
4237	MFAP2
8793	TNFRSF10D
27067	STAU2
27109	DMAC2L
219402	MTIF3
56006	SMG9
2671	GFER
4714	NDUFB8
5876	RABGGTB
8562	DENR
286257	PAXX
84618	NT5C1A
93034	NT5C1B
22978	NT5C2
51251	NT5C3A
30833	NT5C
56953	NT5M
55074	OXR1
5188	GATB
6799	SULT1A2
81532	MOB2
54466	SPIN2A
65244	SPATS2
57380	MRS2
196513	DCP1B
2634	GBP2
79797	ZNF408
2938	GSTA1
84967	LSM10
6582	SLC22A2
201895	SMIM14
4886	NPY1R
8934	RAB29
7741	ZSCAN26
81793	TLR10
8076	MFAP5
30008	EFEMP2
10516	FBLN5
219927	MRPL21
64983	MRPL32
51073	MRPL4
128308	MRPL55
55173	MRPS10
55168	MRPS18A
64951	MRPS24
92399	MRRF
51187	RSL24D1
4594	MMUT
9512	PMPCB
57505	AARS2
56652	TWNK
81689	ISCA1
326625	MMAB
55149	MTPAP
51106	TFB1M
664	BNIP3
25888	ZNF473
63941	NECAB3
1031	CDKN2C
8534	CHST1
9627	SNCAIP
54437	SEMA5B
221037	JMJD1C
65991	FUNDC2
25897	RNF19A
6284	S100A13
399664	MEX3D
92312	MEX3A
2998	GYS2
2892	GRIA3
163033	ZNF579
6817	SULT1A1
6818	SULT1A3
445329	SULT1A4
4940	OAS3
112399	EGLN3
124944	C17orf49
8972	MGAM
6476	SI
2590	GALNT2
84905	ZNF341
27111	SDCBP2
55147	RBM23
51621	KLF13
3399	ID3
60528	ELAC2
9398	CD101
54555	DDX49
359948	IRF2BP2
57019	CIAPIN1
57474	ZNF490
8227	AKAP17A
3233	HOXD4
6433	SFSWAP
221472	FGD2
2735	GLI1
136647	MPLKIP
1678	TIMM8A
84749	USP30
55764	IFT122
146059	CDAN1
55139	ANKZF1
79054	TRPM8
117143	TADA1
10629	TAF6L
79814	AGMAT
10180	RBM6
84908	FAM136A
93643	TJAP1
10247	RIDA
57580	PREX1
8100	IFT88
54	ACP5
92259	KGD4
26994	RNF11
416	ARSF
3167	HMX2
6499	SKIC2
79706	PRKRIP1
8940	TOP3B
23413	NCS1
10656	KHDRBS3
7109	TRAPPC10
3594	IL12RB1
81607	NECTIN4
1155	TBCB
4968	OGG1
8544	PIR
1258	CNGB1
10215	OLIG2
57396	CLK4
125972	CALR3
23617	TSSK2
64924	SLC30A5
10114	HIPK3
6100	RP9
7494	XBP1
10758	TRAF3IP2
23090	ZNF423
10440	TIMM17A
81853	TMEM14B
54499	TMCO1
23582	CCNDBP1
147687	ZNF417
7286	TUFT1
23660	ZKSCAN5
9167	COX7A2L
3108	HLA-DMA
151871	DPPA2
26511	CHIC2
81603	TRIM8
84816	RTN4IP1
56339	METTL3
57685	CACHD1
2788	GNG7
171483	FAM9B
53343	NUDT9
6503	SLA
1364	CLDN4
7135	TNNI1
3706	ITPKA
27252	KLHL20
9788	MTSS1
199	AIF1
881	CCIN
10391	CORO2B
2620	GAS2
221692	PHACTR1
5350	PLN
51086	TNNI3K
29761	USP25
135	ADORA2A
8050	PDHX
2395	FXN
8048	CSRP3
23109	DDN
124535	HSF5
9499	MYOT
58529	MYOZ1
51778	MYOZ2
91977	MYOZ3
9124	PDLIM1
5341	PLEK
2905	GRIN2C
4604	MYBPC1
4633	MYL2
5924	RASGRF2
7139	TNNT2
5311	PKD2
55663	ZNF446
64400	AKTIP
3781	KCNN2
29967	LRP12
7982	ST7
171024	SYNPO2
7125	TNNC2
3579	CXCR2
933	CD22
84258	SYT3
9066	SYT7
8647	ABCB11
3883	KRT33A
7786	MAP3K12
9370	ADIPOQ
2538	G6PC1
3801	KIFC3
5817	PVR
51053	GMNN
10219	KLRG1
1039	CDR2
9127	P2RX6
5025	P2RX4
26291	FGF21
4223	MEOX2
49855	SCAPER
51667	NUB1
317	APAF1
55081	IFT57
57616	TSHZ3
23493	HEY2
84289	ING5
4760	NEUROD1
2512	FTL
2897	GRIK1
2899	GRIK3
2900	GRIK4
2901	GRIK5
116443	GRIN3A
63908	NAPB
7692	ZNF133
171392	ZNF675
57509	MTUS1
84936	ZFYVE19
5164	PDK2
153527	ZMAT2
323	APBB2
8462	KLF11
26286	ARFGAP3
2118	ETV4
26508	HEYL
51322	WAC
55211	DPPA4
3227	HOXC11
7644	ZNF91
4102	MAGEA3
8263	F8A1
3221	HOXC4
4045	LSAMP
152789	JAKMIP1
116211	TM4SF19
55219	MACO1
2688	GH1
1830	DSG3
57496	MRTFB
25945	NECTIN3
5819	NECTIN2
9378	NRXN1
182	JAG1
146330	FBXL16
22808	MRAS
5909	RAP1GAP
9379	NRXN2
2131	EXT1
2132	EXT2
11212	PLPBP
8887	TAX1BP1
253980	KCTD13
9825	SPATA2
51384	WNT16
2661	GDF9
113655	MFSD3
339344	MYPOP
5413	SEPTIN5
1663	DDX11
2323	FLT3LG
57863	CADM3
146	ADRA1D
104	ADARB1
50626	ZFTRAF1
79800	CARF
22797	TFEC
8625	RFXANK
11031	RAB31
1048	CEACAM5
1723	DHODH
55669	MFN1
84084	RAB6C
8548	BLZF1
28956	LAMTOR2
4731	NDUFV3
9789	SPCS2
4188	MDFI
6560	SLC12A4
152518	NFXL1
57515	SERINC1
56947	MFF
169714	QSOX2
7709	ZBTB17
10085	EDIL3
4052	LTBP1
266812	NAP1L5
8618	CADPS
4124	MAN2A1
4122	MAN2A2
79101	TAF1D
84864	RIOX2
29116	MYLIP
2740	GLP1R
11274	USP18
200539	ANKRD23
9147	NEMF
5670	PSG2
9871	SEC24D
64764	CREB3L2
91662	NLRP12
1716	DGUOK
22950	SLC4A1AP
118813	ZFYVE27
5639	PRRG2
151887	CCDC80
11122	PTPRT
7108	TM7SF2
6746	SSR2
1571	CYP2E1
1572	CYP2F1
79087	ALG12
79816	TLE6
50801	KCNK4
11040	PIM2
23351	KHNYN
7748	ZNF195
7770	ZNF227
9422	ZNF264
55900	ZNF302
388569	ZNF324B
7596	ZNF45
158399	ZNF483
148266	ZNF569
92285	ZNF585B
253639	ZNF620
65251	ZNF649
146542	ZNF688
92595	ZNF764
374928	ZNF773
605	BCL7A
284406	ZFP82
9849	ZNF518A
5190	PEX6
55638	SYBU
2843	GPR20
4824	NKX3-1
150094	SIK1
114088	TRIM9
10550	ARL6IP5
4862	NPAS2
7553	ZNF7
285381	DPH3
55349	CHDH
80013	MINDY3
25898	RCHY1
10955	SERINC3
4897	NRCAM
91942	NDUFAF2
9262	STK17B
158471	PRUNE2
81611	ANP32E
6660	SOX5
10488	CREB3
9526	MPDU1
7855	FZD5
140459	ASB6
9380	GRHPR
84987	COX14
23409	SIRT4
57556	SEMA6A
29992	PILRA
10178	TENM1
9189	ZBED1
63948	DMRTB1
7597	ZBTB25
54878	DPP8
782	CACNB1
1394	CRHR1
150681	OR6B3
83551	TAAR8
7745	ZKSCAN8
84874	ZNF514
11133	KPTN
55256	ADI1
314	AOC2
8639	AOC3
4857	NOVA1
55916	NXT2
51329	ARL6IP4
84572	GNPTG
5619	PRM1
4129	MAOB
55796	MBNL3
7942	TFEB
5273	SERPINB10
10407	SPAG11B
388403	YPEL2
55311	ZNF444
54619	CCNJ
4884	NPTX1
51804	SIX4
92689	FAM114A1
4665	NAB2
3978	LIG1
3662	IRF4
2492	FSHR
5957	RCVRN
3394	IRF8
27340	UTP20
53339	BTBD1
51174	TUBD1
6652	SORD
5763	PTMS
6236	RRAD
29844	TFPT
11196	SEC23IP
2560	GABRB1
3577	CXCR1
2917	GRM7
4049	LTA
2021	ENDOG
275	AMT
403	ARL3
4340	MOG
90627	STARD13
694	BTG1
3792	KEL
6531	SLC6A3
54998	AURKAIP1
51263	MRPL30
9553	MRPL33
64981	MRPL34
51318	MRPL35
51650	MRPS33
10102	TSFM
5720	PSME1
368	ABCC6
57448	BIRC6
57099	AVEN
118427	OLFM3
1638	DCT
5239	PGM5
9121	SLC16A5
10446	LRRN2
27136	MORC1
728	C5AR1
26287	ANKRD2
6532	SLC6A4
54891	INO80D
9139	CBFA2T2
57088	PLSCR4
4682	NUBP1
7511	XPNPEP1
7003	TEAD1
10661	KLF1
9615	GDA
8739	HRK
5471	PPAT
123016	TTC8
26224	FBXL3
26234	FBXL5
26190	FBXW2
8139	GAN
2861	GPR37
51278	IER5
23253	ANKRD12
10693	CCT6B
49854	ZBTB21
79031	PDCL3
4973	OLR1
146845	CFAP52
5082	PDCL
51298	SPMAP2
6945	MLX
6445	SGCG
269	AMHR2
10000	AKT3
23221	RHOBTB2
55437	STRADB
84231	TRAF7
55506	MACROH2A2
27148	STK36
7755	ZNF205
9310	ZNF235
10781	ZNF266
55713	ZNF334
84914	ZNF587
162963	ZNF610
84163	GTF2IRD2
8786	RGS11
26137	ZBTB20
49860	CRNN
5167	ENPP1
5169	ENPP3
81788	NUAK2
639	PRDM1
4117	MAK
7075	TIE1
84171	LOXL4
4010	LMX1B
5891	MOK
1113	CHGA
8193	DPF1
401265	KLHL31
149420	PDIK1L
338917	VSX2
64743	WDR13
1184	CLCN5
7270	TTF1
3360	HTR4
64375	IKZF4
6591	SNAI2
4664	NAB1
10325	RRAGB
56944	OLFML3
387923	SERP2
22795	NID2
6678	SPARC
649	BMP1
633	BGN
43	ACHE
22918	CD93
4147	MATN2
1690	COCH
5549	PRELP
164656	TMPRSS6
650	BMP2
8692	HYAL2
8797	TNFRSF10A
3373	HYAL1
23553	HYAL4
6677	SPAM1
651	BMP3
5270	SERPINE2
5008	OSM
3026	HABP2
7399	USH2A
10991	SLC38A3
7042	TGFB2
125228	FAM210A
55757	UGGT2
9628	RGS6
10428	CFDP1
7988	ZNF212
11132	CAPN10
2915	GRM5
64395	GMCL1
84525	HOPX
358	AQP1
11172	INSL6
2535	FZD2
846	CASR
2811	GP1BA
1813	DRD2
3751	KCND2
1812	DRD1
2152	F3
2814	GP5
2815	GP9
54751	FBLIM1
2914	GRM4
2918	GRM8
4988	OPRM1
10019	SH2B3
27145	FILIP1
2879	GPX4
80790	CMIP
23704	KCNE4
89790	SIGLEC10
51177	PLEKHO1
10468	FST
11226	GALNT6
10272	FSTL3
6863	TAC1
5345	SERPINF2
6423	SFRP2
6442	SGCA
116844	LRG1
5068	REG3A
90070	LACRT
8190	MIA
5267	SERPINA4
7356	SCGB1A1
866	SERPINA6
6906	SERPINA7
4982	TNFRSF11B
1840	DTX1
55781	RIOK2
10879	SMR3B
93986	FOXP2
153	ADRB1
183	AGT
3784	KCNQ1
214	ALCAM
11154	AP4S1
597	BCL2A1
971	CD72
151888	BTLA
6352	CCL5
3572	IL6ST
10252	SPRY1
6402	SELL
1132	CHRM4
1144	CHRND
57007	ACKR3
3953	LEPR
9312	KCNB2
90134	KCNH7
51085	MLXIPL
5950	RBP4
80317	ZKSCAN3
282890	ZNF311
8581	LY6D
51560	RAB6B
165	AEBP1
174	AFP
6506	SLC1A2
23336	SYNM
10957	PNRC1
399694	SHC4
63898	SH2D4A
5913	RAPSN
4759	NEU2
10825	NEU3
129807	NEU4
6406	SEMG1
81848	SPRY4
1441	CSF3R
5799	PTPRN2
3889	KRT83
2134	EXTL1
2168	FABP1
2302	FOXJ1
81025	GJA9
54900	LAX1
3780	KCNN1
259215	LY6G6F
118471	PRAP1
27036	SIGLEC7
6578	SLCO2A1
7091	TLE4
50514	DELEC1
54880	BCOR
84458	LCOR
6935	ZEB1
9839	ZEB2
6900	CNTN2
1390	CREM
2672	GFI1
1482	NKX2-5
50943	FOXP3
23414	ZFPM2
2736	GLI2
8820	HESX1
579	NKX3-2
60436	TGIF2
7975	MAFK
1831	TSC22D3
10628	TXNIP
23314	SATB2
79056	PRRG4
8553	BHLHE40
64800	EFCAB6
6757	SSX2
8720	MBTPS1
255877	BCL6B
8521	GCM1
7629	ZNF76
23081	KDM4C
3290	HSD11B1
4661	MYT1
4335	MNT
85509	MBD3L1
1602	DACH1
3207	HOXA11
2122	MECOM
5325	PLAGL1
3291	HSD11B2
147040	KCTD11
3142	HLX
114799	ESCO1
11107	PRDM5
163126	EID2
283078	MKX
6926	TBX3
64092	SAMSN1
55079	FEZF2
4821	NKX2-2
5017	OVOL1
8839	CCN5
4094	MAF
84085	FBXO30
150572	SMYD1
2145	EZH1
23515	MORC3
9874	TLK1
168400	DDX53
7464	CORO2A
63935	PCIF1
5629	PROX1
10171	RCL1
6650	CAPN15
84678	KDM2B
7862	BRPF1
54737	MPHOSPH8
6928	HNF1B
51545	ZNF581
116173	CMTM5
93100	NAPRT
159163	RBMY1F
378951	RBMY1J
6514	SLC2A2
55128	TRIM68
130399	ACVR1C
5568	PRKACG
114548	NLRP3
9886	RHOBTB1
23220	DTX4
814	CAMK4
4097	MAFG
8787	RGS9
23432	GPR161
3645	INSRR
7128	TNFAIP3
3742	KCNA6
3755	KCNG1
3790	KCNS3
8463	TEAD2
7762	ZNF215
7625	ZNF74
6493	SIM2
51270	TFDP3
81786	TRIM7
3660	IRF2
79012	CAMKV
25827	FBXL2
55159	RFWD3
50945	TBX22
9870	AREL1
57801	HES4
1586	CYP17A1
415116	PIM3
57626	KLHL1
80311	KLHL15
26091	HERC4
10922	FASTK
57172	CAMK1G
5681	PSKH1
5593	PRKG2
83942	TSSK1B
92979	MARCHF9
55336	FBXL8
1750	DLX6
26750	RPS6KC1
51725	FBXO40
55632	G2E3
51447	IP6K2
5613	PRKX
131890	GRK7
55008	HERC6
317719	KLHL10
55351	STK32B
10107	TRIM10
375593	TRIM73
5616	PRKY
777	CACNA1E
6753	SSTR3
6041	RNASEL
6399	TRAPPC2
260425	MAGI3
23589	CARHSP1
51499	TRIAP1
6620	SNCB
10475	TRIM38
117177	RAB3IP
84446	BRSK1
58485	TRAPPC1
90850	ZNF598
348180	CTU2
6523	SLC5A1
54861	SNRK
134266	GRPEL2
10018	BCL2L11
4985	OPRD1
6010	RHO
27230	SERP1
7306	TYRP1
4435	CITED1
26353	HSPB8
6857	SYT1
140679	SLC32A1
9132	KCNQ4
4660	PPP1R12B
5997	RGS2
4071	TM4SF1
155061	ZNF746
51205	ACP6
29097	CNIH4
5420	PODXL
11234	HPS5
27329	ANGPTL3
5125	PCSK5
1134	CHRNA1
3384	ICAM2
1117	CHI3L2
11082	ESM1
7087	ICAM5
6404	SELPLG
2159	F10
5624	PROC
6403	SELP
10417	SPON2
30835	CD209
8745	ADAM23
1758	DMP1
25960	ADGRA2
3381	IBSP
2526	FUT4
8876	VNN1
8875	VNN2
1621	DBH
9950	GOLGA5
6094	ROM1
10535	RNASEH2A
64127	NOD2
653121	ZBTB8A
3581	IL9R
5326	PLAGL2
79939	SLC35E1
4589	MUC7
4059	BCAM
118429	ANTXR2
90338	ZNF160
29015	SLC43A3
54883	CWC25
54566	EPB41L4B
3198	HOXA1
116039	OSR2
85365	ALG2
83394	PITPNM3
80312	TET1
7690	ZNF131
54799	MBTD1
6326	SCN2A
1381	CRABP1
64121	RRAGC
10769	PLK2
84941	HSH2D
165215	FAM171B
140738	TMEM37
3425	IDUA
23181	DIP2A
642273	FAM110C
10042	HMGXB4
51131	PHF11
1798	DPAGT1
163702	IFNLR1
3508	IGHMBP2
6248	RSC1A1
10302	SNAPC5
3430	IFI35
6663	SOX10
8796	SCEL
4199	ME1
10873	ME3
2653	GCSH
23764	MAFF
3217	HOXB7
64802	NMNAT1
221443	OARD1
8505	PARG
83666	PARP9
80010	RMI1
3234	HOXD8
4259	MGST3
81552	VOPP1
8320	EOMES
23294	ANKS1A
924	CD7
54363	HAO1
51179	HAO2
54973	INTS11
55756	INTS9
6618	SNAPC2
7702	ZNF143
54760	PCSK4
138474	TAF1L
80746	TSEN2
10106	CTDSP2
58190	CTDSP1
9697	TRAM2
51293	CD320
23549	DNPEP
4913	NTHL1
23151	GRAMD4
10660	LBX1
26472	PPP1R14B
144455	E2F7
55231	CCDC87
8537	BCAS1
92344	GORAB
8110	DPF3
7561	ZNF14
83637	ZMIZ2
83879	CDCA7
63973	NEUROG2
6756	SSX1
286	ANK1
3785	KCNQ2
3786	KCNQ3
11280	SCN11A
6324	SCN1B
6327	SCN2B
55800	SCN3B
6329	SCN4A
6330	SCN4B
6332	SCN7A
288	ANK3
2188	FANCF
2596	GAP43
81037	CLPTM1L
6546	SLC8A1
5875	RABGGTA
57553	MICAL3
2999	GZMH
9928	KIF14
9256	TSPOAP1
6571	SLC18A2
10497	UNC13B
8224	SYN3
10370	CITED2
11036	GTF2A1L
136227	COL26A1
90993	CREB3L1
84699	CREB3L3
148327	CREB3L4
9586	CREB5
54457	TAF7L
8721	EDF1
23066	CAND2
3170	FOXA2
5454	POU3F2
10438	C1D
10865	ARID5A
8638	OASL
9104	RGN
6567	SLC16A2
51107	APH1A
379	ARL4D
53826	FXYD6
55502	HES6
5083	PAX9
5450	POU2AF1
6495	SIX1
10736	SIX2
6496	SIX3
4990	SIX6
3171	FOXA3
11189	CELF3
2948	GSTM4
55734	ZFP64
2019	EN1
3195	TLX1
3196	TLX2
27287	VENTX
148581	UBE2U
55634	KRBOX4
140612	ZFP28
80108	ZFP2
22835	ZFP30
7539	ZFP37
339559	ZFP69
146198	ZFP90
284307	ZIK1
23619	ZIM2
114026	ZIM3
